City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Rogovatoye,MN,2021-09-12 23:04:24,48.0056,91.6419,52.5,33,59,8.32
294,Puebloviejo,MN,2021-09-12 23:04:24,48.0056,91.6419,52.5,33,59,8.32
295,Kudahuvadhoo,MN,2021-09-12 23:04:24,48.0056,91.6419,52.5,33,59,8.32
296,Newnan,MN,2021-09-12 23:04:24,48.0056,91.6419,52.5,33,59,8.32
297,Kattivakkam,MN,2021-09-12 23:04:24,48.0056,91.6419,52.5,33,59,8.32
298,Quchan,MN,2021-09-12 23:04:24,48.0056,91.6419,52.5,33,59,8.32
299,Udachnyy,MN,2021-09-12 23:04:24,48.0056,91.6419,52.5,33,59,8.32
300,Grindavik,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
301,Laval,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
302,Verkhnevilyuysk,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
303,Mujiayingzi,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
304,Zhicheng,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
305,Alta Floresta,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
306,Tarko-Sale,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
307,Koutsouras,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
308,Meteti,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
309,Onguday,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
310,Nayoro,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
311,Itarema,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
312,Tiradentes,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
313,Ajdabiya,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
314,Necochea,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
315,Price,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
316,Mogadishu,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
317,Faya,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
318,Yerbogachen,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
319,Vila Velha,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
320,Atbasar,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
321,Mareeba,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
322,Faanui,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
323,Beloha,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
324,Tiksi,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
325,Saiha,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
326,Kwale,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
327,Tecoanapa,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
328,Christchurch,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
329,Smithers,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
330,Port Hedland,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
331,Aitape,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
332,Mulki,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
333,Khowst,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
334,Sibolga,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
335,Almaznyy,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
336,San Juan Del Parana,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
337,Nelson Bay,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
338,Saldanha,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
339,Aykhal,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
340,Waipawa,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
341,Tagusao,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
342,Flinders,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
343,Laguna,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
344,Bethel,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
345,Kodino,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
346,Nola,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
347,Sao Filipe,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
348,Kamenka,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
349,Marienburg,IS,2021-09-12 23:04:25,63.8424,-22.4338,53.91,100,90,35.68
350,Chokurdakh,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
351,Doha,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
352,Zhigansk,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
353,Garowe,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
354,Bereda,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
355,Pangnirtung,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
356,Merville,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
357,Grand Gaube,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
358,Qaanaaq,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
359,Phuket,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
360,Kropotkin,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
361,Zhuhai,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
362,Ankara,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
363,Iquitos,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
364,Carnot,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
365,Abu Dhabi,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
366,Lazaro Cardenas,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
367,Utiroa,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
368,Coihaique,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
369,Hvolsvollur,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
370,Tura,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
371,Los Llanos De Aridane,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
372,Pozo Colorado,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
373,Marseille,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
374,Poum,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
375,Ruatoria,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
376,Sompeta,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
377,Constitucion,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
378,Rawannawi,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
379,Areka,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
380,Maykor,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
381,Marigot,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
382,Altayskoye,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
383,Lushunkou,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
384,Singaraja,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
385,Gerede,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
386,Bima,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
387,Longyearbyen,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
388,Seoul,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
389,Nemuro,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
390,Crab Hill,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
391,Aqtobe,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
392,Sitka,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
393,Upington,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
394,San Patricio,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
395,Chapais,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
396,Vila Franca Do Campo,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
397,Cockburn Town,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
398,Souillac,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
399,Gilgit,RU,2021-09-12 23:04:26,70.6333,147.9167,48.72,64,64,11.25
400,Bathsheba,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
401,Sorland,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
402,Usogorsk,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
403,Dunedin,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
404,Qesarya,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
405,Eureka,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
406,Naryan-Mar,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
407,Vestmannaeyjar,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
408,Port Blair,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
409,Kedougou,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
410,Penzance,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
411,Chagda,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
412,Mount Gambier,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
413,Maroantsetra,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
414,Kangaatsiaq,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
415,Northam,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
416,Bilma,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
417,Kenora,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
418,Vostok,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
419,Kasongo-Lunda,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
420,Nueve De Julio,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
421,Mackay,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
422,Pangody,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
423,Viedma,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
424,Kitami,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
425,Kurchum,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
426,Otradnoye,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
427,Kharsia,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
428,Kawalu,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
429,Gamboma,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
430,Coihueco,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
431,Juba,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
432,Nurota,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
433,Balsas,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
434,Levikha,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
435,Fairbanks,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
436,Tahe,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
437,Comachuen,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
438,Rosiori,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
439,Lensk,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
440,Imeni Poliny Osipenko,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
441,Ljig,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
442,Chardara,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
443,Treinta Y Tres,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
444,Te Anau,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
445,Ulaangom,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
446,Port Townsend,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
447,Iqaluit,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
448,Rawson,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
449,San Ignacio,BB,2021-09-12 23:04:28,13.2167,-59.5167,80.06,95,20,4.61
450,Beverley,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
451,Kuche,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
452,Valparaiso,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
453,Sumbawa,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
454,Hailar,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
455,Mecca,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
456,Keti Bandar,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
457,Rayagada,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
458,Pitimbu,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
459,Yangambi,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
460,Yulara,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
461,Trelleborg,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
462,Dalen,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
463,Guanica,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
464,Nabire,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
465,Izhma,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
466,Dombarovskiy,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
467,Olga,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
468,Kankaanpaa,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
469,Lolua,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
470,Tibati,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
471,Mandiana,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
472,Carutapera,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
473,Luena,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
474,Kedainiai,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
475,Kyaikkami,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
476,Eirunepe,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
477,Port Moresby,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
478,High Level,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
479,Kiama,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
480,Baoro,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
481,Jaszkiser,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
482,Marystown,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
483,Maumere,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
484,Cap-Aux-Meules,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
485,La Ronge,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
486,Itanhem,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
487,Melenki,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
488,Les Cayes,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
489,Savannah Bight,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
490,Inongo,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
491,Navalgund,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
492,Terrace,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
493,Gushikawa,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
494,Batagay-Alyta,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
495,Riyadh,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
496,Bridlington,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
497,Letlhakane,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
498,Enugu,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
499,Paramithia,GB,2021-09-12 23:04:30,53.8459,-0.4233,58.1,82,90,3.44
500,San-Pedro,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
501,Aktash,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
502,Saint-Pierre,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
503,Labutta,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
504,Vulcanesti,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
505,Williston,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
506,Dudinka,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
507,Morgan City,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
508,Kandrian,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
509,Wairoa,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
510,Rapid Valley,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
511,Nara,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
512,Alofi,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
513,Paamiut,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
514,Saint-Georges,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
515,Inderborskiy,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
516,Woodward,CI,2021-09-12 23:04:31,4.7485,-6.6363,73.38,94,97,5.61
